10000
    1     2     3
 7502     8     8
 7503     3     2
 7504     2     3
 7505     8     8
 7506     2     2
 7507     6     6
 7508     1     1
 7509     7     8
 7510     8     7
 7511    10     9
 7512     8     7
 7513     5     6
 7514     1     1
 7515    11    10
 7516     1     1
 7517     3     3
 7518     8     9
 7519     2     2
 7520     2     3
 7521     9    10
 7522     3     3
 7523     7     6
 7524     8     8
 7525     7     8
 7526     6     6
 7527     9    10
 7528     1     2
 7529     3     2
 7530     6     7
 7531     2     2
 7532     8     9
 7533    10    10
 7534     8     9
 7535     8     9
 7536     4     3
 7537     9     8
 7538     5     4
 7539     9     8
 7540     2     3
 7541     9    10
 7542     4     3
 7543    11    10
 7544     8     9
 7545     4     3
 7546    11    10
 7547     2     3
 7548     2     2
 7549     7     8
 7550     7     7
 7551     3     3
 7552     9    10
 7553     9    10
 7554     4     4
 7555     6     7
 7556     3     2
 7557     1     1
 7558     5     5
 7559     7     8
 7560     1     1
 7561     3     3
 7562     5     4
 7563     1     1
 7564    10    10
 7565     7     7
 7566     6     5
 7567     8     7
 7568     2     2
 7569     1     1
 7570     9    10
 7571     7     6
 7572     6     5
 7573     8     7
 7574     6     5
 7575     1     1
 7576     1     1
 7577     9    10
 7578     8     8
 7579     2     3
 7580    11    10
 7581     5     6
 7582     3     4
 7583     3     2
 7584     1     1
 7585     5     4
 7586     3     3
 7587     6     6
 7588     5     4
 7589     1     2
 7590     6     6
 7591     3     3
 7592    10     9
 7593     1     1
 7594     9    10
 7595     7     7
 7596    11    10
 7597     7     8
 7598     4     5
 7599     8     9
 7600     7     8
 7601     9     9
 7602     3     2
 7603     4     3
 7604     7     6
 7605     7     7
 7606     4     5
 7607     1     1
 7608     9    10
 7609     3     2
 7610     3     4
 7611     4     5
 7612     2     2
 7613     6     7
 7614     3     3
 7615     5     5
 7616     4     3
 7617     5     4
 7618    11    10
 7619     8     7
 7620     6     5
 7621     7     8
 7622     5     4
 7623     1     2
 7624     9    10
 7625     1     1
 7626     6     6
 7627     3     4
 7628     7     8
 7629     4     3
 7630     2     1
 7631     7     8
 7632     9     8
 7633     5     5
 7634     2     3
 7635     5     6
 7636    10     9
 7637     8     7
 7638     8     8
 7639     9     9
 7640     5     4
 7641     2     2
 7642     4     4
 7643     6     7
 7644     6     6
 7645     9     8
 7646     3     2
 7647     1     1
 7648     6     5
 7649     1     2
 7650     4     4
 7651     9     9
 7652     1     2
 7653     3     2
 7654     3     2
 7655     3     2
 7656     9     8
 7657     8     9
 7658     8     7
 7659     7     7
 7660     5     6
 7661     1     2
 7662     8     7
 7663     8     7
 7664     5     6
 7665     7     6
 7666     3     2
 7667     5     4
 7668     8     8
 7669     8     8
 7670     3     3
 7671     2     1
 7672     1     2
 7673    10    10
 7674     3     3
 7675     2     2
 7676     3     2
 7677     7     6
 7678     5     6
 7679    11    10
 7680     5     5
 7681     7     8
 7682     2     1
 7683     4     5
 7684     7     8
 7685     7     7
 7686     9    10
 7687     4     4
 7688    10     9
 7689     7     7
 7690     3     3
 7691     8     7
 7692     1     1
 7693     7     8
 7694     7     6
 7695     7     7
 7696    11    10
 7697     7     8
 7698    10    10
 7699     2     1
 7700    10    10
 7701     1     1
 7702     3     3
 7703     5     4
 7704     4     5
 7705     9     9
 7706     2     2
 7707     8     7
 7708     1     1
 7709     6     5
 7710     5     4
 7711     4     5
 7712     9    10
 7713     8     7
 7714     4     3
 7715     4     5
 7716     7     8
 7717     6     5
 7718     4     5
 7719     6     5
 7720     1     2
 7721     8     7
 7722     8     9
 7723     3     2
 7724     7     8
 7725     2     1
 7726     9    10
 7727     2     2
 7728    10     9
 7729     5     4
 7730     2     1
 7731     2     2
 7732     5     4
 7733    10     9
 7734     5     5
 7735     9     9
 7736     3     4
 7737     4     4
 7738     1     1
 7739     2     1
 7740     4     3
 7741     9    10
 7742     9     9
 7743     6     7
 7744     2     3
 7745    10    10
 7746     9     8
 7747     4     5
 7748     5     6
 7749    10     9
 7750     8     8
 7751     2     3
 7752     7     7
 7753     4     5
 7754     8     8
 7755     4     3
 7756     4     5
 7757     4     5
 7758     1     1
 7759     7     7
 7760     7     8
 7761     8     9
 7762     7     8
 7763     4     4
 7764     4     5
 7765     6     6
 7766     2     3
 7767     8     8
 7768     3     3
 7769     4     3
 7770     2     3
 7771     6     5
 7772     7     8
 7773     2     2
 7774     6     5
 7775    10    10
 7776     4     5
 7777     9     9
 7778     2     2
 7779     3     4
 7780     5     5
 7781     8     8
 7782     5     6
 7783     3     3
 7784     6     6
 7785     8     7
 7786     8     7
 7787     1     1
 7788     4     3
 7789     1     1
 7790     4     3
 7791     2     1
 7792    10    10
 7793     9    10
 7794     9    10
 7795    10    10
 7796     7     6
 7797     6     7
 7798     4     4
 7799     2     1
 7800     2     3
 7801     5     6
 7802     7     7
 7803     8     9
 7804    10    10
 7805     8     8
 7806     9     9
 7807     7     7
 7808     5     6
 7809     6     5
 7810     7     6
 7811     5     6
 7812     3     2
 7813     3     4
 7814     4     3
 7815     7     6
 7816     3     4
 7817     9     9
 7818     7     6
 7819    10    10
 7820     1     1
 7821     1     2
 7822     7     8
 7823    11    10
 7824     3     2
 7825     5     6
 7826     8     7
 7827     7     6
 7828     4     5
 7829     2     3
 7830     1     1
 7831     2     1
 7832     4     3
 7833     7     6
 7834     1     2
 7835     4     4
 7836     6     7
 7837     4     3
 7838     3     2
 7839     4     5
 7840     9     9
 7841     6     7
 7842     3     4
 7843     7     7
 7844    11    10
 7845     4     4
 7846     5     6
 7847     6     6
 7848     5     5
 7849     6     7
 7850     4     4
 7851     8     7
 7852     6     6
 7853     4     3
 7854     3     3
 7855    10     9
 7856     9     8
 7857     6     5
 7858     8     7
 7859     3     3
 7860     4     3
 7861     3     3
 7862     9    10
 7863     9     8
 7864     8     9
 7865     2     3
 7866     7     7
 7867     4     3
 7868     2     3
 7869    10     9
 7870    10    10
 7871     3     4
 7872     6     7
 7873     8     8
 7874     4     4
 7875     5     4
 7876     5     4
 7877     9     9
 7878     9     8
 7879     9    10
 7880     6     7
 7881     5     6
 7882     7     8
 7883     1     2
 7884     9     9
 7885    10     9
 7886     4     4
 7887    10     9
 7888     8     7
 7889     3     4
 7890     7     6
 7891     6     6
 7892     6     5
 7893    10    10
 7894     3     4
 7895     7     8
 7896     6     6
 7897    10     9
 7898     4     4
 7899     6     6
 7900     8     9
 7901    10     9
 7902     6     5
 7903     1     1
 7904     8     8
 7905     5     6
 7906     5     5
 7907     8     7
 7908     7     8
 7909    10    10
 7910     1     1
 7911     8     8
 7912     5     6
 7913    11    10
 7914     1     1
 7915     4     3
 7916     4     4
 7917     2     2
 7918     1     1
 7919     8     7
 7920     6     6
 7921     8     8
 7922     4     4
 7923     7     7
 7924     1     1
 7925    10    10
 7926     3     2
 7927     5     4
 7928    10    10
 7929     9     9
 7930     5     6
 7931     9    10
 7932     4     4
 7933     9     8
 7934     9     9
 7935     4     5
 7936     7     6
 7937     9     8
 7938     9     8
 7939     6     6
 7940     4     5
 7941     5     6
 7942     6     7
 7943     9    10
 7944     5     4
 7945     9     8
 7946    10    10
 7947     7     6
 7948     3     4
 7949     6     5
 7950     9     9
 7951     3     4
 7952     3     4
 7953     9     9
 7954     5     5
 7955     2     2
 7956     2     2
 7957     8     8
 7958     3     3
 7959     8     7
 7960     5     5
 7961     2     3
 7962     6     6
 7963     2     2
 7964     7     8
 7965     2     2
 7966     4     3
 7967     1     1
 7968     8     9
 7969     8     9
 7970     4     4
 7971     9     9
 7972     3     2
 7973     5     5
 7974     3     2
 7975     8     8
 7976     7     8
 7977     2     1
 7978     8     7
 7979     6     7
 7980     1     2
 7981     3     3
 7982     5     4
 7983     7     6
 7984     3     2
 7985     5     6
 7986     7     8
 7987     7     7
 7988     5     5
 7989     6     7
 7990     9    10
 7991     8     8
 7992     8     7
 7993     7     7
 7994     9    10
 7995     1     1
 7996     1     2
 7997     5     6
 7998    11    10
 7999     5     6
 8000     4     5
 8001     6     6
 8002    11    10
 8003     2     2
 8004     6     7
 8005    11    10
 8006     3     2
 8007     4     3
 8008     1     2
 8009     2     3
 8010     6     5
 8011     7     8
 8012     1     1
 8013     4     3
 8014     3     2
 8015     2     2
 8016     4     4
 8017     3     4
 8018     8     9
 8019     3     4
 8020     4     5
 8021     6     7
 8022     8     7
 8023     9     8
 8024     8     8
 8025     8     7
 8026     6     5
 8027     4     4
 8028     1     1
 8029     1     1
 8030     7     8
 8031    11    10
 8032     6     6
 8033     2     2
 8034     1     1
 8035     9    10
 8036     2     1
 8037     5     4
 8038     4     5
 8039     7     8
 8040     5     4
 8041     1     1
 8042     7     7
 8043     7     7
 8044     2     3
 8045     6     6
 8046     8     9
 8047     5     5
 8048     7     7
 8049     5     4
 8050     8     9
 8051     6     7
 8052     7     7
 8053     1     1
 8054    10     9
 8055     3     3
 8056     8     8
 8057     6     5
 8058     9     8
 8059     5     6
 8060     6     6
 8061    11    10
 8062     3     4
 8063     5     6
 8064     4     3
 8065     7     7
 8066     1     1
 8067     7     7
 8068     8     7
 8069     4     3
 8070     5     6
 8071     3     2
 8072     8     9
 8073     7     6
 8074     8     9
 8075     4     4
 8076     8     9
 8077     6     6
 8078     7     7
 8079     4     5
 8080     9    10
 8081     4     5
 8082     9     9
 8083     4     3
 8084     7     7
 8085     9     8
 8086     7     7
 8087     9     8
 8088     6     7
 8089     1     2
 8090     9     8
 8091    10     9
 8092    10     9
 8093     2     2
 8094     6     5
 8095     1     1
 8096     8     8
 8097    11    10
 8098    10     9
 8099     8     9
 8100     5     5
 8101    11    10
 8102     9     9
 8103     7     8
 8104     9     9
 8105     3     2
 8106     9     8
 8107     5     6
 8108     7     6
 8109     6     6
 8110     5     4
 8111     1     1
 8112    10     9
 8113     8     9
 8114     4     5
 8115     2     2
 8116    11    10
 8117     2     2
 8118    10     9
 8119     9    10
 8120     6     7
 8121     2     2
 8122     3     4
 8123     7     7
 8124    10     9
 8125     2     1
 8126     1     2
 8127    10    10
 8128     6     5
 8129     9    10
 8130     5     6
 8131     8     7
 8132     1     2
 8133     1     2
 8134     2     3
 8135     8     9
 8136     4     4
 8137     9     8
 8138     2     3
 8139     4     5
 8140     9     8
 8141     2     1
 8142     4     5
 8143     5     4
 8144     7     7
 8145     5     5
 8146     5     4
 8147     2     3
 8148     3     3
 8149     7     8
 8150     3     4
 8151    11    10
 8152     5     5
 8153     4     5
 8154    11    10
 8155     8     9
 8156    10     9
 8157     1     2
 8158     4     5
 8159     5     6
 8160     3     3
 8161     1     1
 8162     3     4
 8163    11    10
 8164     5     5
 8165     2     2
 8166     3     4
 8167     4     3
 8168     6     6
 8169     9     9
 8170    10    10
 8171     7     6
 8172     1     1
 8173     8     7
 8174     8     7
 8175     6     5
 8176     9     9
 8177     5     6
 8178     9     9
 8179     1     1
 8180     9     8
 8181     3     4
 8182     5     5
 8183     6     7
 8184     8     9
 8185     7     8
 8186     8     7
 8187     2     3
 8188     1     2
 8189     5     6
 8190     1     1
 8191    10     9
 8192     9     8
 8193     6     6
 8194     9    10
 8195     8     9
 8196     6     5
 8197     4     3
 8198     4     5
 8199    10    10
 8200     2     1
 8201     3     4
 8202     7     8
 8203    11    10
 8204     1     1
 8205    10     9
 8206     7     8
 8207     3     3
 8208     7     8
 8209     4     4
 8210    11    10
 8211    10    10
 8212     5     4
 8213     6     6
 8214     3     4
 8215     6     7
 8216     2     2
 8217     2     3
 8218     4     4
 8219    10     9
 8220     1     1
 8221    11    10
 8222     4     5
 8223     1     2
 8224     2     2
 8225    11    10
 8226     6     5
 8227     4     5
 8228     8     7
 8229     4     5
 8230     9     8
 8231     7     7
 8232    10    10
 8233     7     6
 8234     1     1
 8235     3     3
 8236     3     2
 8237     1     2
 8238     9     9
 8239     1     2
 8240     1     2
 8241     1     2
 8242     8     8
 8243     2     1
 8244     3     4
 8245     8     8
 8246     1     2
 8247     8     7
 8248    10     9
 8249     2     2
 8250     9     8
 8251     9     9
 8252     1     2
 8253     2     3
 8254     5     4
 8255     3     4
 8256     1     1
 8257     2     3
 8258     3     2
 8259     5     5
 8260     6     7
 8261     3     3
 8262     7     7
 8263     5     4
 8264     3     3
 8265     1     1
 8266     6     5
 8267     6     6
 8268     7     8
 8269     1     1
 8270     9     9
 8271     9     9
 8272     2     2
 8273     9     9
 8274     2     2
 8275     1     1
 8276     8     9
 8277     1     2
 8278     6     7
 8279     3     2
 8280     4     4
 8281     1     1
 8282     8     7
 8283     1     1
 8284     8     8
 8285    10     9
 8286     5     6
 8287    10     9
 8288     4     3
 8289    10    10
 8290     8     7
 8291     1     1
 8292     5     4
 8293     8     8
 8294    10    10
 8295     6     7
 8296     3     4
 8297     5     4
 8298     9    10
 8299    11    10
 8300     8     8
 8301     2     1
 8302     7     7
 8303     6     7
 8304     8     7
 8305     1     2
 8306     8     7
 8307     7     6
 8308     2     2
 8309     6     6
 8310     8     9
 8311     5     4
 8312     7     6
 8313    11    10
 8314     9     8
 8315     6     6
 8316     8     8
 8317     2     2
 8318     3     2
 8319     9     8
 8320     2     3
 8321     8     9
 8322     2     3
 8323    10    10
 8324     7     7
 8325     5     6
 8326     7     6
 8327     5     6
 8328    10    10
 8329     3     4
 8330     9    10
 8331     9    10
 8332     9     8
 8333    11    10
 8334     6     6
 8335    11    10
 8336     5     5
 8337     3     4
 8338    10    10
 8339     4     3
 8340     4     5
 8341     3     4
 8342     8     8
 8343     6     6
 8344     6     6
 8345     4     3
 8346     3     4
 8347     7     8
 8348     2     2
 8349     8     7
 8350     9     9
 8351     4     4
 8352     8     7
 8353     5     6
 8354     8     9
 8355     7     7
 8356     3     3
 8357     5     4
 8358     7     8
 8359     6     5
 8360     4     4
 8361     7     8
 8362     5     5
 8363     3     2
 8364     4     3
 8365     8     9
 8366     5     6
 8367     1     1
 8368     7     8
 8369     4     5
 8370     1     1
 8371     1     1
 8372     4     5
 8373     2     2
 8374    10    10
 8375     6     7
 8376     3     2
 8377     8     7
 8378     1     1
 8379     6     5
 8380     9     9
 8381     3     4
 8382     2     3
 8383     8     7
 8384     4     4
 8385     4     5
 8386     9    10
 8387     8     8
 8388     9     9
 8389    10     9
 8390     8     9
 8391    10     9
 8392     2     1
 8393     4     4
 8394     4     3
 8395     7     7
 8396     5     6
 8397     1     1
 8398     7     8
 8399    10     9
 8400     6     7
 8401     9     8
 8402     5     5
 8403     5     5
 8404     6     5
 8405     7     7
 8406     1     1
 8407     3     4
 8408     6     7
 8409     6     7
 8410     7     8
 8411     5     6
 8412     5     6
 8413     6     7
 8414    11    10
 8415     1     2
 8416    10     9
 8417     9     8
 8418     6     5
 8419     8     8
 8420     4     3
 8421     1     2
 8422     9     8
 8423    10    10
 8424     3     2
 8425     9     9
 8426     5     4
 8427     9    10
 8428     6     7
 8429     3     4
 8430     8     7
 8431     3     3
 8432     3     2
 8433     7     8
 8434     8     9
 8435     8     8
 8436     2     1
 8437     6     5
 8438     9     8
 8439    11    10
 8440     8     8
 8441     8     7
 8442     4     4
 8443     1     1
 8444     8     8
 8445     1     2
 8446    11    10
 8447     7     6
 8448    11    10
 8449     6     7
 8450     1     2
 8451     9     8
 8452     8     8
 8453     1     2
 8454     1     1
 8455     5     5
 8456     3     2
 8457     5     4
 8458     4     5
 8459     9     9
 8460     6     5
 8461     7     7
 8462     4     5
 8463     6     5
 8464     6     5
 8465     5     6
 8466     8     8
 8467     3     2
 8468    11    10
 8469     6     7
 8470    11    10
 8471    10     9
 8472     3     4
 8473     5     6
 8474     6     6
 8475     5     6
 8476     1     2
 8477     1     1
 8478     7     8
 8479     6     6
 8480     6     6
 8481     6     6
 8482     7     6
 8483     6     7
 8484     9     9
 8485     8     9
 8486    10     9
 8487     3     2
 8488     8     7
 8489     5     5
 8490     2     2
 8491     4     4
 8492     3     3
 8493     8     7
 8494     8     7
 8495     7     6
 8496    10     9
 8497     5     4
 8498     4     5
 8499     7     6
 8500     6     5
 8501     3     2
 8502     8     9
 8503     1     1
 8504     4     4
 8505     6     5
 8506     1     1
 8507     4     5
 8508     5     4
 8509     6     5
 8510     1     1
 8511     8     9
 8512     6     6
 8513     7     7
 8514    11    10
 8515     8     9
 8516     9     8
 8517    11    10
 8518     1     1
 8519     2     2
 8520     5     6
 8521    10    10
 8522     6     6
 8523     1     1
 8524     6     5
 8525     5     4
 8526     4     4
 8527     7     7
 8528     1     1
 8529     1     1
 8530     5     6
 8531     1     1
 8532     6     5
 8533     3     4
 8534     1     2
 8535     9     9
 8536     8     8
 8537     5     5
 8538    10     9
 8539     4     4
 8540     7     7
 8541     7     6
 8542     6     5
 8543     2     3
 8544     9    10
 8545     2     1
 8546     9     8
 8547     8     7
 8548     1     2
 8549     3     4
 8550     1     1
 8551     4     3
 8552     7     8
 8553     1     1
 8554     4     4
 8555     9     9
 8556     1     2
 8557    10     9
 8558     2     3
 8559     3     3
 8560    10    10
 8561     3     2
 8562     6     7
 8563     3     4
 8564     9     9
 8565     9     8
 8566     7     8
 8567     9     9
 8568     1     1
 8569     6     7
 8570     8     7
 8571    10    10
 8572     7     6
 8573     8     9
 8574     3     3
 8575     4     3
 8576     9     9
 8577     3     2
 8578     1     1
 8579     7     8
 8580     2     2
 8581     1     1
 8582     9     8
 8583     1     1
 8584     7     7
 8585     6     7
 8586     5     4
 8587     2     3
 8588     9     9
 8589     1     2
 8590     8     7
 8591     8     7
 8592     7     7
 8593     4     5
 8594     4     5
 8595     8     7
 8596     3     3
 8597     7     7
 8598     8     8
 8599     8     8
 8600     5     4
 8601     2     1
 8602     9    10
 8603     8     7
 8604     6     5
 8605     5     5
 8606     5     4
 8607     9     8
 8608     9    10
 8609    10     9
 8610     7     8
 8611     3     3
 8612     2     2
 8613     4     4
 8614     4     3
 8615     5     4
 8616     4     4
 8617     5     5
 8618     8     9
 8619     7     7
 8620     6     5
 8621     6     7
 8622     5     6
 8623     8     9
 8624     5     6
 8625     3     3
 8626     8     8
 8627     6     5
 8628     8     8
 8629     4     3
 8630     1     2
 8631    11    10
 8632     4     4
 8633     5     4
 8634     5     6
 8635     1     1
 8636     8     9
 8637     5     4
 8638     9     9
 8639     4     5
 8640     9     8
 8641     6     5
 8642     5     6
 8643    10     9
 8644    10     9
 8645     9     8
 8646     6     7
 8647     2     1
 8648     9    10
 8649     9     9
 8650     2     2
 8651     4     4
 8652     6     7
 8653     6     6
 8654     7     7
 8655    10    10
 8656     2     2
 8657     7     7
 8658     4     4
 8659     2     3
 8660     2     3
 8661     4     3
 8662     5     5
 8663     8     7
 8664     6     6
 8665     8     7
 8666     2     3
 8667     8     7
 8668     5     5
 8669     4     3
 8670     6     6
 8671     4     3
 8672     9    10
 8673     8     8
 8674     3     2
 8675     9    10
 8676     8     7
 8677     7     8
 8678     5     5
 8679     3     3
 8680     3     2
 8681     9    10
 8682    10    10
 8683     4     3
 8684     1     1
 8685     2     3
 8686     6     7
 8687     4     3
 8688     3     4
 8689    11    10
 8690     4     4
 8691     7     7
 8692     9     8
 8693     4     5
 8694     2     2
 8695     3     2
 8696     5     4
 8697     1     2
 8698     6     5
 8699     9     9
 8700     3     3
 8701     2     1
 8702     9     8
 8703     5     6
 8704     5     4
 8705     6     7
 8706     5     4
 8707     8     7
 8708     9    10
 8709     6     5
 8710     3     3
 8711     9     9
 8712     1     1
 8713    10     9
 8714     8     9
 8715     1     1
 8716     4     4
 8717     3     3
 8718     2     2
 8719     7     8
 8720     3     3
 8721     8     9
 8722    10     9
 8723     6     5
 8724     6     6
 8725    10     9
 8726     6     6
 8727     7     7
 8728    11    10
 8729     4     4
 8730     3     2
 8731     3     3
 8732     3     4
 8733     8     8
 8734    10    10
 8735     6     6
 8736     6     7
 8737     7     7
 8738    10     9
 8739     9     9
 8740     7     8
 8741     6     7
 8742     9    10
 8743     8     8
 8744     6     7
 8745     6     5
 8746    11    10
 8747     4     4
 8748     5     5
 8749     4     4
 8750     8     9
 8751     3     2
 8752     5     6
 8753    11    10
 8754     7     7
 8755     9     9
 8756     7     8
 8757     1     1
 8758     4     4
 8759     4     4
 8760     3     3
 8761     7     6
 8762     7     8
 8763     1     1
 8764     9     8
 8765     6     7
 8766    10    10
 8767    10    10
 8768     9     8
 8769     7     7
 8770     3     4
 8771     3     4
 8772     5     5
 8773     2     3
 8774     2     3
 8775    11    10
 8776    10     9
 8777     9     8
 8778     9    10
 8779     6     7
 8780     3     4
 8781     6     6
 8782     2     3
 8783     8     8
 8784     4     3
 8785     7     6
 8786     8     7
 8787     8     7
 8788     2     3
 8789     5     5
 8790     9    10
 8791     8     9
 8792     9     9
 8793     8     9
 8794     7     8
 8795     4     5
 8796     6     5
 8797    10     9
 8798     6     5
 8799    10    10
 8800     3     3
 8801     6     6
 8802     2     1
 8803     8     9
 8804     9     9
 8805    10    10
 8806     4     3
 8807     6     6
 8808     5     6
 8809     4     5
 8810     3     3
 8811     6     5
 8812     5     4
 8813     6     6
 8814     5     5
 8815     3     2
 8816     1     1
 8817    11    10
 8818     4     4
 8819     7     7
 8820     4     4
 8821     2     1
 8822     7     7
 8823     7     6
 8824     8     9
 8825     6     5
 8826     9    10
 8827    10    10
 8828     9     9
 8829     8     9
 8830     6     5
 8831     6     5
 8832     7     7
 8833    10    10
 8834     5     5
 8835     4     3
 8836     7     8
 8837     7     8
 8838     8     8
 8839     8     9
 8840     4     4
 8841     6     5
 8842     4     5
 8843     6     7
 8844     7     7
 8845     4     5
 8846     1     2
 8847     5     6
 8848     4     5
 8849     4     4
 8850     4     5
 8851     8     8
 8852     1     1
 8853     2     1
 8854     1     2
 8855     2     1
 8856     2     3
 8857     2     1
 8858     1     2
 8859    11    10
 8860     7     8
 8861     5     6
 8862     2     2
 8863     6     7
 8864     6     5
 8865     8     9
 8866    10     9
 8867     4     5
 8868     9    10
 8869     7     6
 8870     1     1
 8871     8     9
 8872     3     2
 8873    10    10
 8874     1     1
 8875     7     6
 8876     9     9
 8877     6     6
 8878     4     4
 8879     4     5
 8880     8     7
 8881     9    10
 8882    11    10
 8883     8     8
 8884     7     7
 8885     2     1
 8886     7     7
 8887     8     9
 8888    10     9
 8889    10    10
 8890     3     3
 8891     4     4
 8892     1     1
 8893    11    10
 8894     4     4
 8895     9     8
 8896     6     6
 8897     2     2
 8898     9     8
 8899    10    10
 8900     4     4
 8901     6     5
 8902    10     9
 8903     3     3
 8904     2     1
 8905     8     7
 8906     1     1
 8907    10    10
 8908     6     6
 8909     4     4
 8910     1     2
 8911     4     5
 8912     7     8
 8913     5     6
 8914     6     6
 8915     6     6
 8916     1     1
 8917     9     8
 8918     2     1
 8919     7     7
 8920     2     2
 8921     1     1
 8922     4     5
 8923     1     2
 8924     9     8
 8925     4     4
 8926     7     7
 8927     4     5
 8928     2     3
 8929     7     7
 8930    10     9
 8931     8     8
 8932     3     2
 8933     5     4
 8934     3     4
 8935     9     8
 8936     3     2
 8937     1     1
 8938     4     5
 8939     5     5
 8940     3     3
 8941     9    10
 8942     6     5
 8943     8     8
 8944     6     5
 8945     9     8
 8946     2     2
 8947     2     1
 8948     4     5
 8949     3     2
 8950     1     1
 8951     9     9
 8952    10     9
 8953     7     7
 8954     9    10
 8955     4     3
 8956     1     1
 8957     1     1
 8958     2     3
 8959     6     5
 8960     5     4
 8961     6     5
 8962     2     2
 8963     2     2
 8964     2     3
 8965     1     2
 8966    10    10
 8967     1     1
 8968     2     1
 8969     3     3
 8970     7     6
 8971     6     6
 8972     2     3
 8973    10    10
 8974     4     3
 8975     9     9
 8976     5     5
 8977     4     4
 8978     3     4
 8979     1     1
 8980     3     4
 8981     9    10
 8982    10    10
 8983     2     2
 8984     8     9
 8985     9    10
 8986     7     6
 8987     9     8
 8988     7     7
 8989     3     3
 8990     6     6
 8991    10     9
 8992     5     6
 8993     3     4
 8994     5     4
 8995     2     3
 8996     5     6
 8997     9     9
 8998     1     1
 8999     9     9
 9000     1     1
 9001     6     6
 9002     8     7
 9003    10     9
 9004    10     9
 9005     9    10
 9006     9     9
 9007     4     4
 9008     9     8
 9009     6     7
 9010     7     7
 9011    10     9
 9012    10     9
 9013    10     9
 9014     7     8
 9015     7     7
 9016     8     9
 9017     6     5
 9018     4     3
 9019     7     8
 9020     7     7
 9021     9     9
 9022     5     6
 9023     4     4
 9024     6     6
 9025     5     4
 9026     3     2
 9027     3     3
 9028     8     9
 9029     9     8
 9030     1     1
 9031     9     8
 9032     8     7
 9033     8     8
 9034     2     3
 9035     8     9
 9036     4     4
 9037     7     8
 9038     1     2
 9039     8     7
 9040     8     9
 9041     7     7
 9042     4     4
 9043     8     8
 9044     7     7
 9045     1     1
 9046     1     2
 9047     8     9
 9048     5     5
 9049     7     7
 9050     9     8
 9051     7     8
 9052     3     4
 9053     8     9
 9054    10    10
 9055    10    10
 9056     9    10
 9057     9    10
 9058     9    10
 9059     1     1
 9060     7     7
 9061     3     4
 9062     3     2
 9063     3     3
 9064     5     6
 9065     5     6
 9066     1     1
 9067     8     8
 9068    10     9
 9069     1     1
 9070     2     1
 9071     5     4
 9072     4     5
 9073     5     6
 9074     5     6
 9075     3     4
 9076     1     1
 9077     6     5
 9078     6     5
 9079     5     4
 9080     6     6
 9081    11    10
 9082     1     1
 9083     7     8
 9084     6     7
 9085     1     1
 9086    10    10
 9087    11    10
 9088     6     7
 9089     6     5
 9090     1     1
 9091     9    10
 9092     4     5
 9093     1     1
 9094     7     7
 9095     1     1
 9096     6     7
 9097     7     7
 9098     4     5
 9099     7     8
 9100     9     8
 9101     4     5
 9102     4     3
 9103     2     1
 9104     3     4
 9105     4     5
 9106     8     8
 9107     3     2
 9108     4     5
 9109     9     8
 9110     4     3
 9111     1     1
 9112    10     9
 9113     4     3
 9114    11    10
 9115     3     3
 9116     3     3
 9117     4     3
 9118     5     5
 9119     1     1
 9120    10    10
 9121     9     8
 9122     6     6
 9123    10     9
 9124     5     5
 9125     7     8
 9126     1     2
 9127    10    10
 9128     9    10
 9129     7     8
 9130     9     8
 9131     7     6
 9132     8     9
 9133     9     9
 9134     3     2
 9135     3     3
 9136     4     4
 9137     3     2
 9138    10    10
 9139     8     7
 9140     5     6
 9141     9     8
 9142     9    10
 9143     4     5
 9144     1     1
 9145     6     5
 9146     1     2
 9147    11    10
 9148     3     4
 9149     9    10
 9150     7     8
 9151     7     6
 9152     4     4
 9153     9    10
 9154    11    10
 9155     5     6
 9156     3     2
 9157     6     6
 9158     8     9
 9159     3     3
 9160     9     8
 9161     5     6
 9162     5     5
 9163     2     1
 9164     3     3
 9165     5     4
 9166     5     5
 9167     1     2
 9168     9    10
 9169     6     5
 9170     1     1
 9171    10    10
 9172     3     3
 9173     7     6
 9174     9     9
 9175     8     9
 9176    11    10
 9177     6     7
 9178     7     7
 9179     6     6
 9180     1     1
 9181     6     7
 9182     2     3
 9183    10     9
 9184     8     8
 9185     5     5
 9186     2     1
 9187     3     2
 9188     2     2
 9189     4     4
 9190     5     5
 9191     9    10
 9192     6     6
 9193     1     1
 9194     2     3
 9195     5     6
 9196     4     4
 9197     9    10
 9198     6     5
 9199     5     4
 9200     1     2
 9201     4     4
 9202     5     4
 9203     4     4
 9204     3     2
 9205     4     4
 9206     8     8
 9207     5     4
 9208     6     7
 9209     2     2
 9210     5     5
 9211     1     1
 9212     5     5
 9213     5     5
 9214     9     9
 9215     6     5
 9216    11    10
 9217     5     4
 9218     2     2
 9219     5     6
 9220     6     7
 9221     1     1
 9222    10    10
 9223     4     3
 9224    10    10
 9225     5     5
 9226     4     5
 9227     5     6
 9228     5     6
 9229     5     4
 9230     7     8
 9231     9    10
 9232     7     6
 9233     8     9
 9234     9    10
 9235     4     5
 9236     2     2
 9237     2     2
 9238     6     7
 9239     7     6
 9240     2     3
 9241     3     2
 9242     2     2
 9243     5     4
 9244     7     8
 9245     2     1
 9246     9     9
 9247     2     3
 9248     8     9
 9249     7     8
